,date,T,month,year
1701,2012.7916666666667,53.5,10,2012
1702,2012.875,39.6,11,2012
1703,2012.9583333333333,38.1,12,2012
1704,2013.0416666666667,31.5,1,2013
1705,2013.125,28.7,2,2013
1706,2013.2083333333333,35.9,3,2013
1707,2013.2916666666667,52.4,4,2013
1708,2013.375,62.5,5,2013
1709,2013.4583333333333,69.4,6,2013
1710,2013.5416666666667,73.4,7,2013
1711,2013.625,70.7,8,2013
1712,2013.7083333333333,64.0,9,2013
1713,2013.7916666666667,56.3,10,2013
1714,2013.875,39.4,11,2013
1715,2013.9583333333333,34.2,12,2013
1716,2014.0416666666667,22.1,1,2014
1717,2014.125,25.7,2,2014
1718,2014.2083333333333,34.5,3,2014
1719,2014.2916666666667,52.2,4,2014
1720,2014.375,62.0,5,2014
1721,2014.4583333333333,70.6,6,2014
1722,2014.5416666666667,70.5,7,2014
1723,2014.625,70.0,8,2014
1724,2014.7083333333333,64.1,9,2014
1725,2014.7916666666667,53.7,10,2014
1726,2014.875,38.8,11,2014
1727,2014.9583333333333,35.5,12,2014
1728,2015.0416666666667,25.3,1,2015
1729,2015.125,18.3,2,2015
1730,2015.2083333333333,35.8,3,2015
1731,2015.2916666666667,52.9,4,2015
1732,2015.375,66.1,5,2015
1733,2015.4583333333333,70.4,6,2015
1734,2015.5416666666667,73.3,7,2015
1735,2015.625,71.3,8,2015
1736,2015.7083333333333,69.6,9,2015
1737,2015.7916666666667,53.9,10,2015
1738,2015.875,48.6,11,2015
1739,2015.9583333333333,44.5,12,2015
1740,2016.0416666666667,26.7,1,2016
1741,2016.125,33.6,2,2016
1742,2016.2083333333333,48.0,3,2016
1743,2016.2916666666667,51.3,4,2016
1744,2016.375,61.2,5,2016
1745,2016.4583333333333,71.6,6,2016
1746,2016.5416666666667,75.5,7,2016
1747,2016.625,76.0,8,2016
1748,2016.7083333333333,69.5,9,2016
1749,2016.7916666666667,56.6,10,2016
1750,2016.875,46.5,11,2016
1751,2016.9583333333333,33.6,12,2016
1752,2017.0416666666667,34.6,1,2017
1753,2017.125,40.6,2,2017
1754,2017.2083333333333,39.9,3,2017
1755,2017.2916666666667,57.3,4,2017
1756,2017.375,60.6,5,2017
1757,2017.4583333333333,69.7,6,2017
1758,2017.5416666666667,73.7,7,2017
1759,2017.625,70.3,8,2017
1760,2017.7083333333333,66.4,9,2017
1761,2017.7916666666667,58.0,10,2017
1762,2017.875,42.0,11,2017
1763,2017.9583333333333,30.6,12,2017
1764,2018.0416666666667,25.6,1,2018
1765,2018.125,38.8,2,2018
1766,2018.2083333333333,34.8,3,2018
1767,2018.2916666666667,46.3,4,2018
1768,2018.375,69.0,5,2018
1769,2018.4583333333333,70.8,6,2018
1770,2018.5416666666667,73.5,7,2018
1771,2018.625,73.0,8,2018
1772,2018.7083333333333,69.7,9,2018
1773,2018.7916666666667,53.4,10,2018
1774,2018.875,37.3,11,2018
1775,2018.9583333333333,34.9,12,2018
1776,2019.0416666666667,27.5,1,2019
1777,2019.125,33.9,2,2019
1778,2019.2083333333333,36.7,3,2019
1779,2019.2916666666667,54.0,4,2019
1780,2019.375,64.0,5,2019
1781,2019.4583333333333,68.3,6,2019
1782,2019.5416666666667,75.0,7,2019
1783,2019.625,71.9,8,2019
1784,2019.7083333333333,69.0,9,2019
1785,2019.7916666666667,56.2,10,2019
1786,2019.875,37.7,11,2019
1787,2019.9583333333333,35.4,12,2019
1788,2020.0416666666667,35.2,1,2020
1789,2020.125,33.6,2,2020
1790,2020.2083333333333,45.6,3,2020
1791,2020.2916666666667,47.6,4,2020
1792,2020.375,58.2,5,2020
1793,2020.4583333333333,70.0,6,2020
1794,2020.5416666666667,77.3,7,2020
1795,2020.625,73.2,8,2020
1796,2020.7083333333333,64.6,9,2020
1797,2020.7916666666667,54.0,10,2020
1798,2020.875,46.6,11,2020
1799,2020.9583333333333,33.5,12,2020
1800,2021.0416666666667,30.3,1,2021
1801,2021.125,27.6,2,2021
1802,2021.2083333333333,44.8,3,2021
1803,2021.2916666666667,51.3,4,2021
1804,2021.375,58.5,5,2021
1805,2021.4583333333333,71.2,6,2021
1806,2021.5416666666667,72.5,7,2021
1807,2021.625,74.4,8,2021
1808,2021.7083333333333,66.3,9,2021
1809,2021.7916666666667,59.5,10,2021
1810,2021.875,40.5,11,2021
1811,2021.9583333333333,40.9,12,2021
1812,2022.0416666666667,23.6,1,2022
1813,2022.125,31.9,2,2022
1814,2022.2083333333333,42.7,3,2022
1815,2022.2916666666667,48.9,4,2022
1816,2022.375,62.8,5,2022
1817,2022.4583333333333,69.6,6,2022
1818,2022.5416666666667,74.2,7,2022
1819,2022.625,72.1,8,2022
1820,2022.7083333333333,64.3,9,2022
1821,2022.7916666666667,50.7,10,2022
1822,2022.875,44.3,11,2022
1823,2022.9583333333333,33.0,12,2022
1824,2023.0416666666667,36.9,1,2023
1825,2023.125,39.7,2,2023
1826,2023.2083333333333,40.0,3,2023
1827,2023.2916666666667,52.8,4,2023
1828,2023.375,59.3,5,2023
1829,2023.4583333333333,66.5,6,2023
1830,2023.5416666666667,73.9,7,2023
1831,2023.625,72.4,8,2023
1832,2023.7083333333333,67.6,9,2023
1833,2023.7916666666667,57.0,10,2023
1834,2023.875,43.5,11,2023
1835,2023.9583333333333,,12,2023
